"id";"cod_produto";"nome";"marca";"preco_custo";"preco_venda";"data_entrada";"fornecedor";"quantidade";"lucro_porcentagem";"lucro_real"
1047;"2000000391779";"CAPACITOR 17,5UF 380/400VAC";"DIVESOS";11;19.30;"14-05-2018";"TESTE";0;75.45454545454547;8.3
1058;"2000000023717";"CAPACITOR 40UF  380/400VAC";"DIVERSOS";13.9;30;"02-03-2023";"TESTE";0;150.0;18.0
972;"2000000056272";"FONTE 5V 1A CEL. RURAL PRÓ ELETRONIC";"PRO";42;65;"05-04-2018";"TESTE";1;54.761904761904766;23.0
1066;"2000000007861";"CAPACITOR 4UF 250VAC";"DIVERSOS";3.25;7;"04-02-2020";"TESTE";0;164.1509433962264;4.35
1057;"2000000072685";"CAPACITOR 35UF 380/400VAC";"DIVERSOS";13;25;"02-03-2023";"TESTE";13;100.0;13.5
1076;"2000000051826";"CAPACITOR 15UF 250VAC";"DIVERSOS";5.6;15;"02-03-2023";"TESTE";13;114.28571428571428;8.0
952;"7898594121279";"HUB 4 PORTASHB-T56";"KNUP";10;25;"07-07-2023";"NI HAO";0;157.14285714285714;11.0
1000;"2000000082509";"MOUSE PAD ERGONOMICO COM APOIO PARA PULSO";"DIVERSOS";11;28;"20-04-2018";"TESTE";0;154.54545454545453;17.0
1037;"7899704612564";"DVR XT-1256  PORTATIL USB";"XTRADE";25;45;"03-05-2018";"TESTE";0;80.0;20.0
1039;"7899838812717";"MOUSE USB COM FIO  MO243";"MULTILASER";23.80;42;"03-05-2018";"TESTE";0;114.81481481481481;15.5
982;"7896637671231";"ROTEADOR WIFI N300Mbps IWR 3000N";"INTELBRAS";92.55;192;"31-01-2019";"TAMBASA";0;110.14492753623189;76.0
1027;"2000000081557";"CONTROLE REMOTO SONY YG-108";"YG";5;18;"28-04-2018";"TESTE";3;260.0;13.0
1054;"2000000023724";"CAPACITOR 30UF 380/400V";"DIVERSOS";11.4;24;"02-03-2023";"TESTE";8;113.33333333333333;17.0
1072;"2000000082936";"CAPACITOR 40UF 250VAC";"DIVERSOS";10.67;28;"25-08-2023";"TESTE";11;102.89855072463767;14.2
978;"2000000032405";"DIMER P/ VENTILADOR  CHAVE ROTATIVA RSC";"RSC";12.5;25;"01-09-2020";"TESTE";0;109.09090909090908;12.0
1060;"2000000025735";"CAPACITOR DE 8UF 380/400V";"DIVERSOS";4.13;15.0;"25-08-2023";"TESTE";2;136.36363636363635;30.0
940;"2000000005164";"FILTRO ADSL DUPLO";"OUTROS";5.5;15;"20-10-2020";"TESTE";57;172.72727272727272;9.5
1018;"7898605606030";"CONTROLE REMOTO AR CONDIONADO LE-7425 LG";"LELONG";15;48;"26-04-2018";"TESTE";0;220.00000000000003;33.0
2691;"7898615157713";"BATERIA LR44/AG13 1.5V ";"FLEX";0.60;2.0;"13-03-2024";"NI HAO";22;150.0;0.9
998;"2000000001494";"CABO DE FORÇA PADRÃO RADIO";"DIVERSOS ";3;10;"18-04-2018";"TESTE";0;100.0;5.0
1033;"2000000082592";"FONTE PARA PSP 5V ";"XTRADE";10;28;"14-02-2020";"TESTE";3;180.0;18.0
1064;"7899403635857";"CHIP TIM ";"TIM";8.75;15.0;"21-02-2024";"TESTE";0;100.0;5.0
1023;"7898605601646";"CONTROLE REMOTO SOM SONY LE-U053";"LELONG";3;15;"27-04-2018";"TESTE";0;400.0;12.0
1078;"2000000086965";"LEITOR OPTICO PARA PLAY 2";"DIVERSOS";29;68;"17-05-2018";"TESTE";2;134.48275862068965;39.0
1052;"2000000002705";"CAPACITOR 20UF 380/400VAC";"DIVERSOS";9.7;20.0;"02-03-2023";"TESTE";6;124.7191011235955;11.1
1055;"2000000021782";"CAPACITOR 2UF  380/400VAC";"DIVERSOS";4.95;12;"04-02-2020";"TESTE";10;142.4242424242424;7.05
981;"2000000059419";"LNB MULTIPONTO SUPER DIGITAL";"CENTURY";38;95;"14-04-2018";"TESTE";5;150.0;57.0
1005;"7899471806883";"CABO PARA MICROFONE 10M MONO";"MXT";12.75;26;"15-01-2019";"TESTE";0;103.921568627451;13.25
951;"2000000055169";"CONTROLE OI TV ";"DIVERSOS";18;55;"13-10-2018";"TESTE";0;205.55555555555554;37.0
1077;"2000000008943";"TOMADA PARA TELEFONE 2 VIAS";"DIVERSOS";3.40;8;"17-05-2018";"TESTE";0;135.2941176470588;4.6
1036;"2000000082608";"LAMPADA DE LED 12V ";"BULB";12;28;"03-05-2018";"TESTE";13;133.33333333333331;16.0
1020;"7898605609642";"CONTROLE REMOTO TV LED AOC  LE-7099";"LELONG";6;18;"12-06-2020";"TESTE";0;200.0;12.0
977;"2000000054391";"FONTE 5V 1A COMPATIVEL CEL. RURAL INTELBRAS";"DLINK";21;45;"10-04-2018";"TESTE";0;114.28571428571428;24.0
1059;"2000000024745";"CAPACITOR 50UF  380/400VAC";"DIVERSOS";18.5;38;"02-03-2023";"TESTE";16;127.02702702702702;23.5
1073;"2000000032870";"CAPACITOR 35UF 250VAC";"DIVERSOS";10.30;23;"25-08-2023";"TESTE";5;103.53982300884954;11.7
1029;"7897890320515";"LAMPADA DE LED COM SENSOR DE PRESENÇA 9W";"DIVERSOS";15;35;"04-09-2019";"TESTE";1;133.33333333333331;20.0
988;"7899838830247";"TINTA PARA EPSON MULTILASER AZUL/CIANO";"MULTILASER";13;29;"09-09-2020";"TESTE";0;163.63636363636365;18.0
964;"2000000055251";"FONTE 12V 2.5A PINO INTERNO";"DIVERSOS";18;55;"05-04-2018";"TESTE";1;205.55555555555554;37.0
1070;"2000000009858";"CAPACITOR 8UF 250VAC";"DIVERSOS";4.9;9;"01-03-2023";"TESTE";9;122.22222222222223;4.95
1071;"2000000001913";"CAPACITOR 10UF 250VAC";"DIVERSOS";4.7;10;"01-03-2023";"TESTE";7;129.8850574712644;5.65
967;"2000000055282";"FONTE POE 12V 1A ";"DIVERSOS";18;55;"17-08-2021";"NI HAO";2;96.42857142857143;27.0
1075;"2000000071923";"CAPACITOR 18UF 250VAC";"DIVERSOS";4.78;17.0;"25-08-2023";"TESTE";3;115.18987341772151;9.1
1062;"(01)07898485770067";"MODEM ADSL 500B DLINK";"DLINK";50;95;"14-05-2018";"TESTE";1;90.0;45.0
1046;"2000000051635";"CABO TV 15MTS SEM CONECTOR";"DIVERSOS";9;15;"12-05-2018";"TESTE";0;66.66666666666666;6.0
1085;"7898505857181";"CONTROLE REMOTO SAMSUNG SMART ";"IDEA";6.5;18;"18-05-2018";"TESTE";2;176.9230769230769;11.5
1080;"1789863510";"CARREGADOR TURBO K02";"INOVA";15;45;"18-05-2018";"TESTE";0;200.0;30.0
1089;"17898635101694";"CARREGADOR TURBO INOVA";"INOVA";15;45;"19-05-2018";"TESTE";0;200.0;30.0
1095;"6935364092535";"MODEM ROTEADOR TD-W9970";"TPLINK";145;265;"26-05-2018";"TESTE";0;82.75862068965517;120.0
1096;"2000000221045";"PROTETOR DE SURTO PADRÃO OI";"DIVERSOS";5;22;"28-05-2018";"TESTE";45;340.0;17.0
1083;"5025232100712";"TELEFONE COM FIO KX-T071CID";"N.INC";33;59;"18-05-2018";"TESTE";0;48.484848484848484;16.0
1100;"848958032564";"CELULAR BLU Z4 BOLD";"BLU";55;120;"29-05-2018";"TESTE";0;118.18181818181819;65.0
1127;"7898558910444";"FONE DE OUVIDO DC-F16";"DOTCELL";13;28;"12-06-2018";"TESTE";0;115.38461538461537;15.0
1120;"7898594120579";"SWITCH  5 PORTAS KP-E01";"KNUP";38;65;"11-06-2018";"TESTE";0;71.05263157894737;27.0
1043;"2000000052625";"CABO TV 15MTS COM CONECTOR";"DIVERSOS";13;25;"11-01-2019";"TESTE";0;92.3076923076923;12.0
1107;"2000000821054";"CARREADOR DE PILHA GRANDE";"DIVERSOS";8;28;"29-05-2018";"TESTE";0;250.0;20.0
1028;"2000000082547";"HD INTERNO SEAGATE 1TB VIDEO 3.5 HDD";"SEAGATE";130;330;"28-04-2018";"TESTE";0;115.38461538461537;150.0
1086;"7898605605866";"CONTROLE REMOTO SAMSUNG SMART  LE-6033";"SANSUNG";6.50;18;"18-05-2018";"TESTE";1;176.9230769230769;11.5
1126;"7899704608321";"KIT DE CHAVE DE PRECISÃO PARA CELULAR XT-832";"XTRADE";16;35;"18-05-2019";"TESTE";0;118.75;19.0
1110;"2000005211065";"MOUSE OPTICO KP-M034";"KNUP";10;22;"23-08-2018";"TESTE";4;177.77777777777777;80.0
1041;"5435627465430";"LEITOR DE CARTÃO MINI";"XCELL";2.9;7;"03-05-2018";"TESTE";0;141.3793103448276;4.1
1108;"6902315055062";"CABO MHL ";"DIVERSOS";15;38;"29-05-2018";"TESTE";0;153.33333333333334;23.0
1035;"2000000021577";"FONE DE OUVIDO AVULSO ";"SAMSUNG";4.5;12;"03-05-2018";"TESTE";1;242.85714285714283;8.5
1117;"8980000001820";"CAPA DE PROTEÇÃO UNIVERSAL P/ TABLET";"HMASTON";14;35;"03-06-2018";"TESTE";0;150.0;21.0
1118;"17898635103353";"CARREGADOR TIPO C 3.1A  G64";"INOVA";9;28;"11-06-2018";"TESTE";0;211.11111111111111;19.0
1128;"6936533005059";"FONE DE OUVIDO HEADPHONE YH-440";"YIHAO";14;29;"02-01-2019";"TESTE";0;107.14285714285714;15.0
1124;"7898615154927";"TECLADO SEM FIO ( KIT) ";"XCELL";45;110;"12-06-2018";"TESTE";0;144.44444444444443;65.0
1123;"7898594125840";"TECLADO SEM FIO (KIT)";"KNUP";45;115;"12-06-2018";"TESTE";0;115;51.74999999999999
1125;"7899704608338";"KIT DE CHAVE DE PRECISÃO PARA CELULAR";"XTRADE";12;25;"12-06-2018";"TESTE";0;108.33333333333333;13.0
1101;"7898594126847";"CAIXA DE SOM KNUP KP-7029";"KNUP";8;25;"29-05-2018";"TESTE";0;212.5;17.0
1093;"2000000591018";"CARTÃO DE MEMORIA 64GB SAMSUNG ";"SAMSUNG";32;95;"23-05-2018";"TESTE";1;196.875;63.0
1131;"7898953501513";"FONE DE OUVIDO COM MICROFONE KP-320";"KNUP";50;85;"24-09-2020";"TESTE";0;118.18181818181819;26.0
1051;"2000000061801";"CAPACITOR 12UF 380/400VAC";"DIVERSOS";8.5;18;"02-03-2023";"TESTE";1;144.27480916030532;9.45
1091;"2000000881003";"FONTE PARA NOTEBOOK 5V 3A POSITIVO";"POSITIVO/CHINES TEM";45;115;"23-02-2023";"NI HAO";1;193.33333333333334;58.0
1103;"7898605605309";"SUPORTE PARA CELULAR VEICULAR";"LELONG";8.50;24;"08-03-2019";"TESTE";0;182.35294117647058;15.5
299;"7898446730772";"PASTA TERMICA DE ALTA CONDUTIVIDADE C/ PRATA";"IMPLASTEC";25.55;43.0;"22-03-2023";"TOINHO VARIEDADS";0;59.09090909090909;13.0
1122;"6954456215218";"CABO DE DVD ";"MEX";2.50;8;"11-06-2018";"TESTE";0;220.00000000000003;5.5
1082;"7899838800257";"MOUSE COM FIO USB MO222";"MULTILASER";21;39;"18-05-2018";"TESTE";0;85.71428571428571;18.0
1053;"2000000042763";"CAPACITOR 25UF  380/400VAC";"DIVERSOS";10.8;22;"02-03-2023";"TESTE";8;118.18181818181819;13.0
1074;"2000000081847";"CAPACITOR 20UF 250VAC";"DIVERSOS";6.2;17;"20-01-2022";"TESTE";4;108.33333333333333;7.8
1113;"7898594121118";"EXTENSÃO ELETRICA 5MTS REDONDA";"KNUP";19;32;"03-06-2018";"TESTE";0;68.42105263157895;13.0
1121;"7899441506027";"KIT CHAVE TORX ";"SQ";15;38;"11-06-2018";"TESTE";0;153.33333333333334;23.0
1031;"7898594122474";"PILHA RECARREGAVEL  AA  COM 2 UN2700 mHa";"KNUP";15.5;28;"26-02-2020";"TESTE";0;100.0;9.0
1024;"7898605607723";"CONTROLE REMOTO DVD SEMP LE-7557";"LELONG";3;12;"27-04-2018";"TESTE";6;300.0;9.0
1109;"7898562690530";"ADAPTADOR OTG PARA TABLET SAMSUNG";"COMTAC";7;18;"29-05-2018";"TESTE";1;157.14285714285714;11.0
1115;"7898953501940";"CARREGADOR DE PILHA E BATERIA KP-512 SEM PILHAS";"KNUP";28.0;58.0;"23-02-2023";"NI HAO";1;147.05882352941177;25.0
1092;"2000000541037";"CARTÃO DE MEMORIA 16GB ULTRA";"SANDISK";22;45;"23-05-2018";"TESTE";1;104.54545454545455;23.0
1016;"2000000001524";"KIT ADAPTAFDOR CHIP";"DIVERSOS";2;10;"27-10-2018";"TESTE";1;400.0;8.0
1032;"7898594122481";"PILHA RECARREGAVEL  AA  COM 4 UN2700 mHa";"KNUP";18;35;"06-03-2020";"TESTE";0;118.75;19.0
987;"7899838830261";"TINTA UNUIVERSAL MAGENTA RF010 MULTILASER";"MULTILASER";14;29;"09-07-2020";"TESTE";0;163.63636363636365;18.0
1098;"7899471850442";"CONTROLE TV LED CCE D3201";"MXT";8;18;"28-04-2022";"TESTE";1;125.0;10.0
1090;"2000000002996";"TINTA P/ IMPRESSORA HP AMARELA 140ml";"DIVERSOS";6;20;"13-10-2021";"TESTE";4;300.0;15.0
1088;"2000000073972";"CAPA PARA TABLET UNIVERSAL 7""";"DIVERSOS";16;37;"18-05-2018";"TESTE";0;131.25;21.0
1069;"2000000008899";"CAPACITOR 7UF 250VAC";"DIVERSOS";3.20;8.0;"25-08-2023";"TESTE";11;100.50125313283206;4.01
1056;"2000000091693";"CAPACITOR 15UF  380/400VAC";"DIVERSOS";7.02;18.0;"25-08-2023";"TESTE";27;113.48314606741572;10.1
1034;"2000000074566";"ADAPTADOR WIFI ENDIMAX";"ENDIMAX";15;47;"03-05-2018";"TESTE";7;213.33333333333334;32.0
233;"SN201701039422M";"REPETIDOR DE INTERNET";"IMPORTADO YURI";55;115;"08-10-2021";"TESTE";0;112.3076923076923;73.0
1087;"2000000531984";"FONTE P/ NOTEBOOK LENOVO PINO RETANGULAR";"LENOVO";55;135;"07-07-2023";"NI HAO";1;350.0;105.0
1065;"2000000006888";"CAPACITOR 2UF 250VAC";"DIVERSOS";4.4;7;"20-01-2022";"TESTE";9;140.0;3.5
1022;"7898605603527";"CONTROLE REMOTO TV LED PHILIPS LE-7983";"LELONG";6;18;"12-06-2020";"TESTE";3;200.0;12.0
1067;"2000000011837";"CAPACITOR 12UF 250VAC";"DIVERSOS";5;10;"20-01-2022";"TESTE";10;126.80412371134022;6.15
1133;"6954774711121";"FONE DE OUVIDO HEADPHONE  WIRELESS P21";"ROHS";40;95;"12-06-2018";"TESTE";0;137.5;55.0
1132;"6942709508170";"FONE DE OUVIDO  N817 ";"INOVA";22;47;"12-06-2018";"TESTE";0;113.63636363636364;25.0
36;"7898563932509";"BATERIA P/ TELEFONE S/ FIO 3.6V MO-U120 ";"MOX";9.5;18;"26-07-2017";"TESTE";0;115.5688622754491;9.65
1158;"7890578705802";"FONE BLUETOTH BH-580";"HBH";45;95;"30-06-2018";"TESTE";0;111.11111111111111;50.0
1169;"7897408604717";"DIVISOR SWITCH P/ TELEFONE RJ11 5 SAIDAS";"TECHNA";9.6;25;"07-07-2018";"TESTE";3;160.41666666666669;15.4
1172;"6973013000500";"CONTROLE REMOTO DVD PROVIEW";"YG";5;15;"13-07-2018";"TESTE";1;200.0;10.0
1139;"xtrad-ms-242bt";"CAIXA DE SOM MS-242BT";"XTRADE";28;53;"12-06-2018";"TESTE";0;89.28571428571429;25.0
1156;"7898594129428";"FONE DE OUVIDO BASS KP-412";"KNUP";12;28;"25-06-2018";"TESTE";0;133.33333333333331;16.0
1150;"1220000112254";"CELULAR Z3 MUSIC";"BLU";60;115;"06-02-2019";"TESTE";0;118.18181818181819;65.0
1155;"7898605608072";"CARREGADOR PARA CELULAR MAX-0518V";"LELONG";12;28;"25-06-2018";"TESTE";4;133.33333333333331;16.0
1179;"7893299909368";"CELULAR K4 LITE X230DSV";"LG";420;730;"16-07-2018";"TESTE";1;73.80952380952381;310.0
1160;"4555654584537";"CABO VGA 5MTS  ";"OUTRO";13;28;"02-07-2018";"TESTE";0;115.38461538461537;15.0
1137;"7898594127424";"CAIXA DE SOM  BH-1043";"GRASEP";33;75;"12-06-2018";"TESTE";-1;75.75757575757575;25.0
1161;"7898148046560";"CHIP CLARO COMBO";"CLARO";12;18;"04-07-2018";"TESTE";0;50.0;6.0
1181;"7896904693942";"CELULAR TWIST DOURADO ";"POSITIVO";257.50;470;"16-07-2018";"TESTE";1;82.52427184466019;212.5
1159;"5152537861100";"CABO USB MOTOROLA";"MOTOROLA";3.50;12;"30-06-2018";"TESTE";10;242.85714285714283;8.5
1136;"17898635104312";"CAIXA DE SOM REDONDA B5322 ";"INOVA";19;42;"12-06-2018";"TESTE";0;121.05263157894737;23.0
1138;"7898962280379";"CAIXA DE SOM BH-1018";"GRASEP";26;58;"15-10-2018";"TESTE";0;89.28571428571429;25.0
1163;"1111019110181";"CABO AUDIO E VIDEO P/ PLAY 2";"LELONG";3.5;15;"12-04-2019";"TESTE";0;328.57142857142856;11.5
1167;"7899718700158";"CONVESOR DIGITAL MODELO-ITV200";"INFOKIT";50;120;"14-12-2018";"TESTE";0;98.0;49.0
1180;"7892509085960";"CELULAR J1 MINI PRETO";"SAMSUNG";328.36;580;"16-07-2018";"TESTE";0;76.63540017054451;251.64
1130;"7898594128049";"FONE DE OUVIDO HEADPHONE  KP-394";"KNUP";22;45;"12-06-2018";"TESTE";0;104.54545454545455;23.0
1173;"722868959671";"CABO USB P/ IPHONE 5/6 3MTS";"BELKIN";8;42;"14-07-2018";"TESTE";1;425.0;34.0
1151;"7898605608065";"CAMERA IP SC-111W";"SEMI";150;230;"19-06-2018";"TESTE";0;53.333333333333336;80.0
1134;"7898594128056";"FONE DE OUVIDO HEADPHONE  KP-395";"KNUP";28;65;"12-06-2018";"TESTE";0;132.14285714285714;37.0
1157;"7898558910369";"FONE DE OUVIDO F19";"DOTCELL";12;28;"25-06-2018";"TESTE";1;133.33333333333331;16.0
1111;"7891173022868";"PAPEL A4";"CHAMEX";18;22;"01-06-2018";"TESTE";0;29.411764705882355;5.0
1164;"7898594128742";"MOUSE PAD GRANDE GAMER KP- S07";"KNUP";22;47;"07-07-2018";"TESTE";0;113.63636363636364;25.0
1135;"2000000521077";"FONE DE OUVIDO  AM567";"MEX";8;25;"12-06-2018";"TESTE";0;212.5;17.0
1177;"7898605600106";"SUPORTE DE MESA P/ CELULAR";"LELONG";20;45;"14-07-2018";"TESTE";0;125.0;25.0
670;"7899403625742";"CHIP TIM";"TIM";5.00;10.00;"02-11-2017";"TESTE";0;100.0;5.0
1207;"7892017070106";"SUPORTE VEICULAR P/ CELULAR";"TOMATE";9;22;"31-07-2018";"TESTE";0;144.44444444444443;13.0
120;"7898939561197";"TECLADO GAME FIRE USB";"NEW LINK";24.8;35.00;"23/03/2017";"TESTE";2;41.12903225806451;10.2
1143;"2000005211133";"FONTE P/ NOTEBOOK HP PINO GROSSO";"HP";30;125;"30-12-2019";"TESTE";1;257.14285714285717;90.0
1105;"7897408603253";"EXTENSÃO 3MTS";"TECHNA";8;18;"29-05-2018";"TESTE";0;125.0;10.0
1149;"7898517990883";"MODEM 3G MAX  MF710 ";"ZTE";10;70;"14-06-2018";"TESTE";0;600.0;60.0
816;"7899471819579";"CONTROLE PARA RECEPTOR CENTURY";"MXT";6;15;"24-09-2020";"TESTE";0;242.85714285714283;8.5
1112;"7898594129367";"CASE PARA HD EXTERNO";"KNUP";17;45;"03-06-2018";"TESTE";0;164.70588235294116;28.0
1142;"2000005111143";"FONTE P/ NOTEBOOK ACER MENOR";"ACER";55.0;125.0;"23-10-2023";"NI HAO";0;228.57142857142856;80.0
1144;"2000005111105";"FONTE P/ NOTEBOOK LG 19V 3.42A";"LG";25;115;"13-06-2018";"TESTE";0;228.57142857142856;80.0
1203;"7898605607235";"CAMPAINHA SEM FIO";"SEMI";23;55.0;"26-01-2024";"NI HAO";1;153.33333333333334;23.0
1119;"6987246390253";"CONTROLE PARA CELULAR ";"IPEGA";65;135;"06-03-2020";"TESTE";0;82.35294117647058;70.0
1106;"7897982200480";"MOUSE USB PRETO";"BRIGHT";6;12;"29-01-2020";"TESTE";0;73.91304347826086;5.1
1145;"2000005311093";"FONTE P/ NOTEBOOK LENOVO PINO REDONDO";"LENOVO";30;135;"29-01-2020";"TESTE";3;285.7142857142857;100.0
1165;"7899718700462";"MOUSE PAD GRANDE GAMER MP-7035C";"EX BOM";23;48;"02-10-2019";"TESTE";0;118.18181818181819;26.0
1116;"7898953501902";"CARREGADOR DE PILHA E BATERIA  KP-511";"KNUP";18;37;"20-04-2020";"TESTE";0;117.64705882352942;20.0
1146;"2000005111082";"FONTE P/ NOTEBOOK TOSHIBA 19V 3.42A";"TOSHIBA";30;115;"30-12-2019";"TESTE";0;228.57142857142856;80.0
1152;"7896637609395";"TELEFONE COM FIO C/ CHAVE PLENO PRETO";"INTELBRAS";52.60;110;"22-02-2022";"TESTE";0;90.31719532554257;27.05
1094;"5289668935687";"CABO USB SAMSUNG/LG";"DIVERSOS";3;12;"17-12-2018";"TESTE";3;200.0;8.0
1099;"7896904693928";"CELULAR POSITIVO P25";"POSITIVO";75;155;"05-05-2020";"TESTE";0;118.18181818181819;65.0
2655;"7897975090999";"BOBINA CIELO";"CIELO";1.8;3.50;"05-02-2022";"TESTE";0;94.44444444444444;1.7
1178;"8806084949721";"GRAVADORA EXTERNA LG  GP65NB60";"LG";115;245;"10-06-2020";"TESTE";0;104.34782608695652;120.0
1104;"7899704620354";"CABO V3 PARA CARREGAR CONTROLE PLAY 2";"XTRADE";8;17;"02-09-2022";"TESTE";0;100.0;7.0
1097;"6959891234602";"CAMPAINHA SEM FIO ";"DOORBEL";25;55;"05-02-2022";"TESTE";0;123.52941176470588;21.0
1171;"7898605609956";"CONTROLE REMOTO CONVERSOR AQUARIO LE-7458";"LELONG";5;15;"21-04-2021";"TESTE";0;200.0;10.0
1154;"7898594120418";"FONTE PARA X BOX 360 BIVOLT ";"KNUP";75;175.0;"11-03-2022";"TESTE";1;297.77777777777777;134.0
1141;"2000005111129";"FONTE P/ NOTEBOOK HP PINO AZUL";"HP";60;115;"06-07-2021";"TESTE";0;228.57142857142856;80.0
1114;"000009940015";"FONTE DE ALIMENTAÇÃO 4.6V 700mA AQUARIO";"AQUARIO";40;65;"05-08-2020";"TESTE";2;63.41463414634146;26.0
1084;"7899903112056";"CONTROLE REMOTO PANASONIC SMART TNQ284903";"MXT";8.0;18.0;"27-09-2022";"TESTE";10;140.0;10.5
1129;"7898558910499";"FONE DE OUVIDO  DC-F270";"DOTCELL";32;59;"12-06-2018";"TESTE";0;84.375;27.0
1187;"7899838835105";"TONER COMPATIVEL SAMSUNG D104S SCX3200";"MULTILASER";60.90;125;"25-07-2018";"TESTE";2;105.25451559934318;64.1
799;"6842356465584";"FONE DE OUVIDO EVEREST300 WIRELESS";"JBL";65;155;"22-12-2017";"TESTE";0;123.07692307692308;80.0
1168;"17898635103681";"CARREGADOR 3.1A G69";"INOVA";9;25;"07-07-2018";"TESTE";10;177.77777777777777;16.0
1191;"7899018432780";"CABO P/ IMPRESSORA  1.8M ";"FORCE LINE";4.20;12;"30-07-2018";"TESTE";0;185.7142857142857;7.8
1182;"7892509093682";"CELULAR J5 PRIME 32GB DOURADO";"SAMSUNG";635;950;"19-07-2018";"TESTE";0;49.60629921259843;315.0
564;"7898544551415";"ROTEADOR 300MBPS TL-WR840N 2 ANTENAS";"TP LINK";67.85;155;"12-07-2017";"TESTE";0;72.41379310344827;54.599999999999994
1193;"7897013565496";"TELEFONE SEM FIO DECT 6.0 TSF 8001";"ELGIN";100;175;"30-07-2018";"TESTE";0;75.0;75.0
1185;"6902131350044";"FERRO DE SOLDA HB-70 ";"ELITE";13;42;"25-07-2018";"TESTE";0;223.0769230769231;29.0
815;"7899471819128";"CONTROLE TV TOSHIBA TUBO";"MXT";3;12;"17-04-2018";"TESTE";0;300.0;9.0
1206;"7898594125734";"CONTROLE PARA CELULAR ANDROID";"IPEGA";85;155;"31-07-2018";"TESTE";1;106.66666666666667;80.0
1196;"041333001005";"PILHA ALCALINA AA DURACELL  (PAR)";"DURACELL";5.3;8.5;"30-07-2018";"TESTE";0;60.377358490566046;3.2
135;"7730922066534";"CABO PARA IMPRESSORA DE 5MTS";"KOLKE";10.00;18;"  -  -    ";"TESTE";0;80.0;8.0
1190;"6920140520050";"CAMERA  CCD VIDEO AP-2005";"APRISCA";30;55;"28-07-2018";"TESTE";0;83.33333333333334;25.0
1204;"17898635103575";"CARREGADOR INOVA CAR-7107";"INOVA";7;20;"31-07-2018";"TESTE";0;185.71428571428572;13.0
1183;"7898905808530";"BOBINA TERMICA 80X40CM ILFER (UNIDADE)";"ILFER";3;7;"25-07-2018";"TESTE";0;133.33333333333331;4.0
902;"6985201466548";"CABO P2X P2 ";"CONEXAO ";2.25;10.00;"05-03-2018";"TOINHO VARIEDADS";0;344.44444444444446;7.75
1140;"7899471889527";"SUPORTE PRA TV 22"" A 70""";"MXT";11;29;"12-06-2018";"TESTE";2;163.63636363636365;18.0
1184;"6952150117081";"FONE DE OUVIDO  BLUETOTH MT-450BT";"MOTO HINT";35;85;"27-03-2019";"TESTE";4;123.07692307692308;80.0
602;"8920170303782";"MEMORY CARD 8MB";"KNUP";10;25;"31-08-2017";"TESTE";0;150.0;15.0
1153;"848958032533";"CELULAR BLU BOLD Z4";"BLU";53;120;"25-06-2018";"TESTE";0;126.41509433962264;67.0
60;"7898941172176";"BATERIA ALCALINA  23A 12V";"BR";2;5.00;"22-03-2019";"TESTE";0;104.0816326530612;2.55
1174;"7898605605651";"CABO USB P/ IPHONE 5/6 MAX-0310 1MT";"LELONG";7;41;"14-07-2018";"TESTE";0;485.71428571428567;34.0
1175;"7894350000475";"SUPORTE DE MESA P/ CELULAR";"STAND";4;12;"14-07-2018";"TESTE";0;200.0;8.0
87;"7892190000747";"CABO EXTENSÃO P/ TELEFONE DE 5MTS";"INTERNEED";4.00;9.00;"  -  -    ";"TESTE";0;125.0;5.0
1195;"041333001043";"BATERIA 9V ALCALINA ";"DURACELL";11.15;17;"10-12-2018";"TESTE";0;52.46636771300448;5.85
1248;"7898506458967";"ROTEADOR 150MBPS RE047";"MULTILASER";45;85;"06-09-2018";"TESTE";0;88.88888888888889;40.0
1219;"8322154535361";"FONE DE OUVIDO XTRADW XD536";"XTRADE";28;65;"07-07-2018";"TESTE";0;132.14285714285714;37.0
1209;"711601005531";"CELULAR MOTO C (ANDRÉ)";"MOTOROLA";300;490;"31-07-2018";"TESTE";0;63.33333333333333;190.0
1216;"7921352251601";"CABO OPTICO ";"VERDE";12;23;"18-08-2018";"TESTE";0;91.66666666666666;11.0
1236;"7931584252796";"CABO P2xP2 VERDE / INOVA";"VERDE";2.5;8;"05-03-2019";"TESTE";1;220.00000000000003;5.5
1211;"7898558910468";"FONE DE OUVIDO DC-F16";"DOTCELL";13;28;"02-08-2018";"TESTE";0;115.38461538461537;15.0
1245;"7899471806708";"CABO P2 X 3RCA";"MXT";2.75;9;"06-12-2018";"TESTE";0;227.27272727272728;6.25
2996;"CH8521097";"CAPACITOR PARA MICROONDAS 0.75UF";"TK";22.0;45.0;"01-03-2023";"TESTE";15;104.54545454545455;23.0
1199;"7898120696462";"SUPORTE P/ ANTENA DIGITAL";"DIVERSOS ";3.99;11;"30-07-2018";"TESTE";4;175.68922305764409;7.01
1186;"2010000000908";"CONTROLE P/ AR CONDICIONADO YORK/PHILCO";"CAERUS";12;48;"09-07-2019";"TESTE";2;300.0;36.0
639;"7899206300396";"CALCULADORA  CBH YS-9835";"CBH";7.5;16;"08-07-2019";"TESTE";1;113.33333333333333;8.5
1210;"5415541258868";"CABO RS 232 DB9 ";"X-CELL";17.85;37;"13-12-2018";"TESTE";0;107.28291316526608;19.15
